"NetC","Provincia di Lecce","","","","","","","","","","","","","","",""
"Stat","Lecce-Piazza Palio","","","","","","","","","","","","","","",""
,NO2,NOX,CO,O3,PM10,BENZENE
12/07/2012 13.00,"12,73096214","14,57378789","0,51898537","136,92548835","37,36262","1,4893965"
12/07/2012 14.00,"11,44962578","12,38632605","0,50247499","137,00600655","37,36262","1,43930925"
12/07/2012 15.00,"5,4484352","5,63786851","0,5196168","139,1373249","37,36262","1,2869118"
12/07/2012 16.00,"4,52327767","4,91692788","0,55735581","137,64360855","37,36262","1,3074552"
12/07/2012 17.00,"4,83663726","5,71372329","0,57850638","133,3767624","37,36262","1,163448"
12/07/2012 18.00,"5,00791422","5,32472689","0,56363632","115,2429705","37,36262","0,1323117"
12/07/2012 19.00,"5,49709369","6,22849678","0,56521606","105,3554712","37,36262","0,15331275"
12/07/2012 20.00,"6,81735454","7,2301649","0,56195756","100,9335537","37,36262","0,15056685"
12/07/2012 21.00,"17,72979054","18,31723915","0,6322222","86,6936028","37,36262","0,1819413"
12/07/2012 22.00,"18,89693843","19,47903536","0,649837","82,76163735","37,36262","0,2718441"
12/07/2012 23.00,"24,84362936","25,89943576","0,68840549","69,2304102","37,36262","0,27362385"
13/07/2012 0.00,"26,30661528","27,30177304","0,53760673","71,6423253","37,36262","0,25124985"
13/07/2012 1.00,"19,48343296","20,29398712","0,51410751","78,1251975","27,59462","0,1994337"
13/07/2012 2.00,"14,40675366","15,48663596","0,4516041","75,1122288","27,59462","0,23253705"
13/07/2012 3.00,"10,50499835","11,41966665","0,4627613","80,94487065","27,59462","0,25074135"
13/07/2012 4.00,"9,94575938","10,88868513","0,50525934","83,83067805","27,59462","0,2597418"
13/07/2012 5.00,"7,24814344","7,97185265","0,53660017","88,45357185","27,59462","0,3361185"
13/07/2012 6.00,"10,68925014","12,47125709","0,56430736","77,66740485","27,59462","0,20528145"
13/07/2012 7.00,"22,5223084","27,10208376","0,66253434","66,53450685","27,59462","0,16246575"
13/07/2012 8.00,"11,33284273","13,45606902","0,58496398","90,5611098","27,59462","0,1160397"
13/07/2012 9.00,"10,65162581","13,19284589","0,61361832","93,11205645","27,59462","0,1180737"
13/07/2012 10.00,"10,5296555","13,33677551","0,58845898","97,240689","27,59462","0,13114215"
13/07/2012 11.00,"10,02361411","12,81746484","0,58285067","98,21813925","27,59462","0,11873475"
13/07/2012 12.00,"8,26802145","10,52367668","0,50597115","102,95626425","27,59462","0,1303794"
13/07/2012 13.00,"10,11638818","12,52441834","0,5423075","109,68081075","27,59462","0,1396341"
13/07/2012 14.00,"9,25740879","11,42161115","0,51122414","106,5821568","27,59462","0,61960725"
13/07/2012 15.00,"3,11997292","4,07280282","0,41595859","109,1424201","27,59462","0,6884073"
13/07/2012 16.00,"1,85615239","2,49801079","0,43817398","108,7177644","27,59462","0,13927815"
13/07/2012 17.00,"2,37387802","2,9414686","0,39778925","106,97726655","27,59462","0,4599891"
13/07/2012 18.00,"1,12562882","1,43410325","0,40487944","108,05648175","27,59462","0,10612395"
13/07/2012 19.00,"2,68269661","3,10744167","0,39295217","111,4330791","27,59462","0,10195425"
13/07/2012 20.00,"5,3355469","5,56136557","0,43001898","107,94619815","27,59462","0,09971685"
13/07/2012 21.00,"7,89821962","8,51644952","0,46572273","98,55218205","27,59462","0,09208935"
13/07/2012 22.00,"17,43005586","18,06633504","0,50628687","89,1004107","27,59462","0,12646395"
13/07/2012 23.00,"19,5852852","20,15653344","0,51959699","80,5964439","27,59462","0,1467531"
14/07/2012 0.00,"22,45936536","23,14145224","0,46145767","75,3716586","27,59462","0,24148665"
14/07/2012 1.00,"25,33864616","25,96427168","0,50125057","55,9433511","30,76923","1,26662265"
14/07/2012 2.00,"40,46229848","42,30540912","0,57524788","44,0898591","30,76923","0,2943198"
14/07/2012 3.00,"28,42163144","29,58454808",,"50,6100378","30,76923","0,280692"
14/07/2012 4.00,"20,29958928","20,90406808","0,43501566",,"30,76923","0,30108285"
14/07/2012 5.00,"15,72961101","16,59203582","0,42956463","67,13643825","30,76923","0,32152455"
14/07/2012 6.00,"18,77172346","19,62490184","0,43602222","54,71070045","30,76923","0,29213325"
14/07/2012 7.00,"32,66009568","38,71300968","0,50770933","41,16421155","30,76923","0,26101305"
14/07/2012 8.00,"23,79132192","27,60453824","0,51410751","55,93826385","30,76923","0,2116377"
14/07/2012 9.00,"13,85918362","15,78356956","0,39062101","96,6184086","30,76923","0,17405955"
14/07/2012 10.00,"11,77141346","13,77245339","0,35552888","113,32954605","30,76923","0,1931283"
14/07/2012 11.00,"8,25958953","9,41114315","0,34703603","122,9771865","30,76923","0,1937385"
14/07/2012 12.00,"7,59134744","8,90479775","0,36771245","131,2683666","30,76923","0,1808226"
14/07/2012 13.00,"3,74798844","4,3703865","0,31840149","133,06735785","30,76923","0,55553625"
14/07/2012 14.00,"1,64010978","2,35602758","0,30143793","136,0048557","30,76923","0,8224479"
14/07/2012 15.00,"1,89572888","2,56349297","0,29883066","138,9152415","30,76923","0,8084133"
14/07/2012 16.00,"1,62064753","2,02797236","0,26032158","139,85789895","30,76923","0,4987368"
14/07/2012 17.00,"2,06700584","2,54404219","0,27667352","144,3196965","30,76923","0,8030232"
14/07/2012 18.00,"5,89933642","6,55784834","0,33546408","144,86826165","30,76923","1,0008297"
14/07/2012 19.00,"3,82843584","4,2848073","0,3043213","141,5806014","30,76923","0,8984178"
14/07/2012 20.00,"4,6744423","4,9059052","0,30911994","138,21326085","30,76923","0,13093875"
14/07/2012 21.00,"18,61990875","19,18275184","0,35665427","119,046039","30,76923","0,117972"
14/07/2012 22.00,"23,55257048","25,11107992","0,42203989","122,4778779","30,76923","0,20690865"
14/07/2012 23.00,"22,07723304","22,53007112","0,44133462","125,54078145","30,76923","0,17131365"
15/07/2012 0.00,"20,83418448","21,46292656","0,45472397","124,92624165","30,76923","0,1831617"
15/07/2012 1.00,"20,67523992","21,17182456","0,57200801","120,61867755","28,08301","0,22755375"
15/07/2012 2.00,"18,25270533","18,74059802","0,54821289","115,53968685","28,08301","0,196281"
15/07/2012 3.00,"17,46378736","17,79857665","0,51659479","108,37268925","28,08301","0,184077"
15/07/2012 4.00,"24,28891992","24,83617256","0,5732534","87,45403695","28,08301","0,21463785"
15/07/2012 5.00,"13,0216129","13,29398495","0,49382486","102,63670515","28,08301","0,46878615"
15/07/2012 6.00,"11,57484266","12,34872274","0,46361059","101,89572225","28,08301","0,3388644"
15/07/2012 7.00,"15,27416878","15,96121157","0,44536319","97,21525275","28,08301","0,21585825"
15/07/2012 8.00,"14,48849357","15,24480811","0,41696515","110,6387898","28,08301","0,16775415"
15/07/2012 9.00,"15,33061102","17,0212301","0,43027528","115,8338496","28,08301","0,15778755"
15/07/2012 10.00,"10,21630165","11,27249618","0,41510931","127,27112475","28,08301","0,1963827"
15/07/2012 11.00,"8,88630871","9,78782245","0,41345035","130,9030023","28,08301","0,26406405"
15/07/2012 12.00,"5,7176773","6,5293213","0,37930536","129,47192895","28,08301","0,60008085"
15/07/2012 13.00,"4,95212015","5,88228903","0,36394134","129,69999735","28,08301","0,9733707"
15/07/2012 14.00,"4,32150814","4,94091583","0,36708102","133,65823695","28,08301","1,04166225"
15/07/2012 15.00,"3,64872505","4,2050616","0,34397557","131,4582507","28,08301","1,12932765"
15/07/2012 16.00,"3,57541323","3,88154546","0,3866903","125,71889505","28,08301","1,1732112"
15/07/2012 17.00,"4,33188838","4,96295928","0,47466993","124,46156625","28,08301","1,140057"
15/07/2012 18.00,"5,0961492","5,62490324","0,5143242","118,3584822","28,08301","1,12241205"
15/07/2012 19.00,"7,73797107","8,68371893","0,52577848","109,70618715","28,08301","0,9841509"
15/07/2012 20.00,"8,81169865","9,36705626","0,51665537","109,17978645","28,08301","0,91026585"
15/07/2012 21.00,"12,69528039","13,72642008","0,55532172","98,4004224","28,08301","0,5012793"
15/07/2012 22.00,"17,72136053","18,7535652","0,58926865","96,6624981","28,08301","0,14507505"
15/07/2012 23.00,"13,59772527","14,48561601","0,63709889","107,08236315","28,08301","0,1706526"
16/07/2012 0.00,"11,12458578","11,92471571","0,52064316","104,99347845","28,08301","0,17070345"
16/07/2012 1.00,"9,439066","10,46986535","0,47081844","95,5273431","32,23442","0,2004507"
16/07/2012 2.00,"12,58693118","13,45282626","0,44490884","85,0184013","32,23442","0,2076714"
16/07/2012 3.00,"9,3767826","9,85524913",,"79,63846485","32,23442","0,21585825"
16/07/2012 4.00,"7,09568056","8,02177497","0,39534042",,"32,23442","0,24514785"
16/07/2012 5.00,"7,29226093","8,16311001","0,36992478","80,6752863","32,23442","1,1273445"
16/07/2012 6.00,"11,47038818","12,72475387","0,36238141","80,21154855","32,23442","0,2320794"
16/07/2012 7.00,"19,45683704","23,61277936","0,36344738","77,5597347","32,23442","0,20660355"
16/07/2012 8.00,"25,69548272","32,4015168","0,37849569","80,1869901","32,23442","0,1565163"
16/07/2012 9.00,"20,91982296","27,05476176","0,39861873","93,7724613","32,23442","0,12982005"
16/07/2012 10.00,"18,41295387","23,92267632","0,39571555","102,9045738","32,23442","0,1319049"
16/07/2012 11.00,"20,25612952","26,9646492","0,41982872","105,2248785","32,23442","0,1134972"
16/07/2012 12.00,"14,08765233","18,0797764","0,3864573","109,51752","32,23442","0,12434554"
16/07/2012 13.00,"10,55171807","12,27805331","0,47257643","108,70749015","32,23442","1,0355094"
16/07/2012 14.00,"8,15967606","9,9939915","0,45158429","109,22132235","32,23442","0,97118415"
16/07/2012 15.00,"6,79621738","9,2214651","0,38277007","107,6388285","32,23442","1,0079487"
16/07/2012 16.00,"4,47786194","5,97111099","0,4012062","106,5008007","32,23442","0,7528851"
16/07/2012 17.00,"3,46512142","4,43975769","0,41127762","107,1264327","32,23442","0,4418865"
16/07/2012 18.00,"4,89502783","5,9665719","0,39676289","108,3557517","32,23442","0,10703925"
16/07/2012 19.00,"9,47669416","11,35094363","0,43811573","110,0605989","32,23442","0,08354655"
16/07/2012 20.00,"12,64856067","14,85256896","0,45107053","102,1627929","32,23442","0,13043025"
16/07/2012 21.00,"14,93550578","16,95056067","0,44858209","96,377652","32,23442","0,0899028"
16/07/2012 22.00,"8,59565603","10,20988498","0,43876696","95,2263774","32,23442","0,0959031"
16/07/2012 23.00,"5,34073798","6,11763329","0,40626113","93,17733285","32,23442","0,0822753"
17/07/2012 0.00,"6,04336356","6,93776848","0,45091209","89,3208183","32,23442","0,0811566"
17/07/2012 1.00,"6,11213438","7,3663146","0,58683963","83,68995075","25,64102","0,08517375"
17/07/2012 2.00,"4,08600136","4,41901058","0,56926327","82,5708954","25,64102","0,11639565"
17/07/2012 3.00,"4,07172828","4,81578882","0,57658996","82,95579075","25,64102","0,6741693"
17/07/2012 4.00,"1,68422726","2,40919074","0,53896978","85,8203913","25,64102","0,6018606"
17/07/2012 5.00,"2,48092516","3,22867777","0,51937914","84,9497334","25,64102","0,5698251"
17/07/2012 6.00,"2,15913174","2,91877698","0,51256622","88,61548605","25,64102","0,10693755"
17/07/2012 7.00,"3,18095807","4,09160352","0,54953633","88,9529004","25,64102","0,09869985"
17/07/2012 8.00,"4,22419116","5,65991196","0,55241854","87,766035","25,64102","0,09320805"
17/07/2012 9.00,"5,92398975","8,23183302","0,55704009","88,67820885","25,64102","0,09636075"
17/07/2012 10.00,"8,2368807","11,81255397","0,59458105","88,8596541","25,64102","0,07866495"
17/07/2012 11.00,"4,88010467","6,69140346","0,56081236","93,52067235","25,64102","0,0836991"
17/07/2012 12.00,"4,1035191","5,34352758","0,57354931","93,6622575","25,64102","0,0908181"
17/07/2012 13.00,"4,65887289","6,60906509","0,59487813","93,8868945","25,64102","0,0821736"
17/07/2012 14.00,"4,6861208","6,45346653","0,60579767","94,1692269","25,64102","0,08252955"
17/07/2012 15.00,"2,77222792","3,88413814","0,57165385","99,88316625","25,64102","0,0804447"
17/07/2012 16.00,"2,75730476","3,63323594","0,55648672","102,53496015","25,64102","0,0715968"
17/07/2012 17.00,"3,90239774","5,37270279","0,53190056","105,99724275","25,64102","0,06727455"
17/07/2012 18.00,"4,83079802","6,32315226","0,51995232","107,18410815","25,64102","0,0656982"
17/07/2012 19.00,"6,55459986","8,74466202","0,53006335","107,5681656","25,64102","0,0748512"
17/07/2012 20.00,"8,49574256","10,69613143","0,57694645","107,89624335","25,64102","0,10266615"
17/07/2012 21.00,"10,52122167","12,91147214","0,5894469","100,21381755","25,64102","0,0941742"
17/07/2012 22.00,"7,79246881","9,17450256","0,56896736","101,73975315","25,64102","0,08781795"
17/07/2012 23.00,"4,70817954","5,18079726","0,56377379","104,94938895","25,64102","0,06666435"
18/07/2012 0.00,"4,17618084","5,00704426","0,44897702","99,2329359","25,64102","0,0536976"
18/07/2012 1.00,"5,36279672","6,19154165","0,42800353","94,70669985","23,19902","0,08497035"
18/07/2012 2.00,"6,55654818","7,25869194","0,42330392","89,17839525","23,19902","0,3616452"
18/07/2012 3.00,"4,66016922","5,26248746",,"90,4924419","23,19902","0,37471365"
18/07/2012 4.00,"6,14197878","6,61879143","0,40482003",,"23,19902","0,13093875"
18/07/2012 5.00,"5,54120926","5,98926352","0,41313347","81,09832605","23,19902","0,14934645"
18/07/2012 6.00,"5,00207498","5,49264255","0,38382789","86,6732538","23,19902","0,51241545"
18/07/2012 7.00,"4,73088646","5,1632929","0,34468622","97,26357165","23,19902","0,77103855"
18/07/2012 8.00,"6,33206982","7,53747302","0,36411842","100,35622065","23,19902","0,6725421"
18/07/2012 9.00,,,"0,39490588","100,39352715","23,19902","0,1112598"
18/07/2012 10.00,"5,69626864","7,40132332","0,41386509","101,8779468","23,19902","0,0947844"
18/07/2012 11.00,"5,234339","6,8035652","0,4100136","101,51766975","23,19902","0,0842076"
18/07/2012 12.00,"4,77954494","5,99574711","0,40622152","103,33858605","23,19902","0,08303805"
18/07/2012 13.00,"5,33489873","6,84376118","0,38854731","104,10159375","23,19902","0,08252955"
18/07/2012 14.00,"4,63940873","6,24470481","0,3908377","103,60228515","23,19902","0,0832923"
18/07/2012 15.00,"3,81675926","4,74771397","0,40175957","103,35298995","23,19902","0,08425845"
18/07/2012 16.00,"4,46943002","5,51338966","0,39303023","109,66213755","23,19902","0,08761455"
18/07/2012 17.00,"5,03970505","6,36464648","0,40764399","111,20339475","23,19902","0,0763767"
18/07/2012 18.00,"5,97005174","7,36242368","0,38667166","110,4997782","23,19902","0,065088"
18/07/2012 19.00,"7,98320802","8,90739234","0,43947878","114,2849715","23,19902","0,06473205"
18/07/2012 20.00,"9,29503886","11,07021806","0,46836961","109,00685985","23,19902","0,0814617"
18/07/2012 21.00,"16,15974791","18,70169838","0,5228555","103,01312175","23,19902","0,0975303"
18/07/2012 22.00,"15,09899899","16,37549417","0,48843441","101,01748335","23,19902","0,08537715"
18/07/2012 23.00,"13,19159544","13,92934829","0,49167311","99,082872","23,19902","0,09503865"
19/07/2012 0.00,"11,31013964","12,2722198","0,43232917","99,0650766","23,19902","0,104751"
19/07/2012 1.00,"10,36032496","11,29194505","0,50057953","93,81908445","22,95482","0,10398825"
19/07/2012 2.00,"8,45357149","9,16996538","0,53346049","93,20953215","22,95482","0,1075986"
19/07/2012 3.00,"5,68134548","6,7303031","0,50766972","94,3014555","22,95482","0,1188873"
19/07/2012 4.00,"5,24731383","5,48226995","0,52700173","89,95664475","22,95482","0,13582035"
19/07/2012 5.00,"5,76309113","5,96008831","0,49568187","86,63764305","22,95482","0,1287522"
19/07/2012 6.00,"6,74209631","7,34038023","0,52954959","86,5189605","22,95482","0,11131065"
19/07/2012 7.00,"10,82420102","12,1717289","0,53596874","82,9032225","22,95482","0,12361635"
19/07/2012 8.00,"12,08153222","14,51738198","0,55166828","84,476679","22,95482","0,1079037"
19/07/2012 9.00,"11,3172714","13,61166758","0,57313457","93,69615255","22,95482","0,1066833"
19/07/2012 10.00,"7,18326546","8,60786415","0,53814146","102,05260905","22,95482","0,1004796"
19/07/2012 11.00,"7,5323087","9,73919838","0,52802926","104,40846465","22,95482","0,12270105"
19/07/2012 12.00,"8,67026418","10,50357774","0,54432179","112,6173909","22,95482","0,11537865"
19/07/2012 13.00,"6,97111567","8,38354258","0,51238914","119,9506119","22,95482","0,11944665"
19/07/2012 14.00,"8,22909504","10,32399122","0,49822856","120,69412845","22,95482","0,1246842"
19/07/2012 15.00,"3,97635772","4,80930331","0,46337409","128,5817799","22,95482","0,13348125"
19/07/2012 16.00,"3,38597036","3,89062173","0,44174936","127,5721104","22,95482","0,107802"
19/07/2012 17.00,"3,66169988","4,33796854","0,42914989","120,9857775","22,95482","0,1100394"
19/07/2012 18.00,"3,23350748","3,82125054","0,41984853","120,62629845","22,95482","0,0964116"
19/07/2012 19.00,"4,66276381","5,59961704","0,43618066","118,115172","22,95482","0,08385165"
19/07/2012 20.00,"7,05221315","8,15597825","0,47865889","115,5778512","22,95482","0,0851229"
19/07/2012 21.00,"7,59588844","7,97833624","0,52577848","108,00724515","22,95482","0,11283615"
19/07/2012 22.00,"19,35951624","19,9944532","0,59098703","85,9882506","22,95482","0,1195992"
19/07/2012 23.00,"26,48567408","27,5818428","0,68542309","74,567115","22,95482","0,1359729"
20/07/2012 0.00,"23,04717152","23,66660216","0,62104403","80,82704595","22,95482","0,1466514"
20/07/2012 1.00,"33,40554624","33,9581716","0,69675971","62,1235818","24,42001","0,1663812"
20/07/2012 2.00,"51,49994944","52,50554672","0,76281637","40,15960935","24,42001","0,2252655"
20/07/2012 3.00,"41,29663792","42,33586728",,"44,518824","24,42001","0,3251349"
20/07/2012 4.00,"43,13785568","44,1116564","0,68524485",,"24,42001","0,35528895"
20/07/2012 5.00,"50,34253936","51,47081056","0,70009627","32,9874846","24,42001","0,34684785"
20/07/2012 6.00,"51,5829876","53,4689844","0,7136825","33,6623133","24,42001","0,2774376"
20/07/2012 7.00,"68,4933848","84,23866656","0,83039569","35,1264039","24,42001","0,293913"
20/07/2012 8.00,"39,9757136","46,33022648","0,6810392","84,2469348","24,42001","0,24270705"
20/07/2012 9.00,"41,15000664","48,78156344","0,64565116","85,87295955","24,42001","0,22755375"
20/07/2012 10.00,"33,5158304","39,29391352","0,60560079","103,69042425","24,42001","0,2528262"
20/07/2012 11.00,"15,84314939","18,08059856","0,50283148","118,9206333","24,42001","0,20029815"
20/07/2012 12.00,"7,78922606","8,65519189","0,49485239","125,28398505","24,42001","0,1260063"
20/07/2012 13.00,"6,19971927","7,12902584","0,50188317","133,35471765","24,42001","0,1328202"
20/07/2012 14.00,"5,51331318","6,16171827","0,48574908","138,8838801","24,42001","0,13937985"
20/07/2012 15.00,"4,4603461","5,17950093","0,47243779","136,55836845","24,42001","0,14263425"
20/07/2012 16.00,"2,69567144","3,03482774","0,42948541","130,097541","24,42001","0,12605715"
20/07/2012 17.00,"2,12020533","2,35084033","0,40505652","127,9807263","24,42001","0,42973335"
20/07/2012 18.00,"2,78779734","3,10744167","0,3917464","126,42332955","24,42001","0,70534035"
20/07/2012 19.00,"3,24064498","3,83097689","0,38317549","123,29672565","24,42001","0,0947844"
20/07/2012 20.00,"14,94977695","16,30223206","0,54779815","120,71443755","24,42001","0,1116666"
20/07/2012 21.00,"22,58718256","24,14117968","0,61778552","132,35011545","24,42001","0,2129598"
20/07/2012 22.00,"18,83465694","20,199324","0,61877344","122,71610085","24,42001","0,20345085"
20/07/2012 23.00,"18,15927927","18,92601995","0,61585046","111,052473","24,42001","0,1737036"
21/07/2012 0.00,"16,47181117","17,2241564","0,55295211","112,8828456","24,42001","0,15738075"
21/07/2012 1.00,"17,07907002","17,96584414","0,66654427","104,7663078","29,30402","0,15341445"
21/07/2012 2.00,"14,82974924","15,4626461","0,62112208","105,31730685","29,30402","0,15839775"
21/07/2012 3.00,"12,64856067","12,84858455","0,62124208","107,7215811","29,30402","0,1390239"
21/07/2012 4.00,"9,41051984","10,13143753","0,62359072","106,4592648","29,30402","0,14405805"
21/07/2012 5.00,"21,17738848","21,63601992","0,66150797","82,0469685","29,30402","0,17517825"
21/07/2012 6.00,"23,86980952","24,29027744","0,69808198","71,8178055","29,30402","0,2627928"
21/07/2012 7.00,"33,07402456","35,1361548","0,74061963","68,15205285","29,30402","0,2425545"
21/07/2012 8.00,"35,68858896","38,48156208","0,74063943","86,2697052","29,30402","0,24494445"
21/07/2012 9.00,"28,43331376","31,04652064","0,71573756","117,1733325","29,30402","0,1773648"
21/07/2012 10.00,"28,79468176","32,5856424","0,69865516","124,7837787","29,30402","0,2211975"
21/07/2012 11.00,"14,01034634","15,77319505","0,58095405","144,42744645","29,30402","0,17985645"
21/07/2012 12.00,"13,68595642","15,57934502","0,55072113","152,34129225","29,30402","0,1642455"
21/07/2012 13.00,"10,66005773","12,00835042","0,55107529","141,12448455","29,30402","0,19561995"
21/07/2012 14.00,"6,38007823","7,30926052","0,53624484","143,7211965","29,30402","0,20599335"
21/07/2012 15.00,"3,35482962","3,82578963","0,49404272","153,82070445","29,30402","1,0833084"
21/07/2012 16.00,"2,34338544","2,47791376","0,45063598","151,61311725","29,30402","0,5677911"
21/07/2012 17.00,"2,33689802","2,60757986","0,47360279","145,63035165","29,30402","0,5251788"
21/07/2012 18.00,"5,62101041","6,32898768","0,4948722","141,1778907","29,30402","0,90253665"
21/07/2012 19.00,"12,62780018","13,67325883","0,48679525","135,5165196","29,30402","0,12341295"
21/07/2012 20.00,"17,58640966","18,68873119","0,52129556","121,97431995","29,30402","0,139329"
21/07/2012 21.00,"29,44606192","30,87795872","0,58691885","110,8752771","29,30402","0,1356678"
21/07/2012 22.00,"39,47421512","40,6664236","0,70491471","99,41350335","29,30402","0,20731545"
21/07/2012 23.00,"30,08640984","30,78652688","0,61059747","99,470301","29,30402","0,2067561"
22/07/2012 0.00,"20,96005144","21,85322312","0,47741467","108,0776088","29,30402","0,14548185"
22/07/2012 1.00,"24,47901096","25,16748392","0,50409434","98,84636475","24,17581","0,14639715"
22/07/2012 2.00,"26,11392392","26,75717808","0,50050031","89,1555126","24,17581","0,1764495"
22/07/2012 3.00,"26,36760808","27,04828008",,"66,7617174","24,17581","0,2317743"
22/07/2012 4.00,"28,03236736","28,927126","0,49238376",,"24,17581","0,31664295"
22/07/2012 5.00,"16,43158842","16,9375954","0,48114617","77,6758836","24,17581","0,2224179"
22/07/2012 6.00,"12,88341928","13,67974051","0,49637272","81,18818085","24,17581","0,2508939"
22/07/2012 7.00,"7,63416668","8,2888871","0,53184114","86,54439675","24,17581","0,24301215"
22/07/2012 8.00,"4,92422216","5,6547247","0,56906639","97,5568965","24,17581","0,18514485"
22/07/2012 9.00,"9,40662701","10,65204645","0,51900401","108,27521355","24,17581","0,13388805"
22/07/2012 10.00,"15,9573283","18,671875","0,5388125","110,19372525","24,17581","0,12198915"
22/07/2012 11.00,"10,69249481","12,19960778","0,51420537","126,52507455","24,17581","0,14080365"
22/07/2012 12.00,"8,61187362","9,6990024","0,50095466","124,6617246","24,17581","0,1521432"
22/07/2012 13.00,"9,45788008","11,09290967","0,49899979","122,7126495","24,17581","0,14049855"
22/07/2012 14.00,"6,78751014","7,45707915","0,46382728","123,00174495","24,17581","0,12290445"
22/07/2012 15.00,"6,41641006","7,13939844","0,46637513","121,6893741","24,17581","0,1211247"
22/07/2012 16.00,"9,01736102","9,94471734","0,48592616","133,8183756","24,17581","0,1049544"
22/07/2012 17.00,"5,56586259","6,27258368","0,47348396","129,93983625","24,17581","0,10531035"
22/07/2012 18.00,"4,86777801","5,6903835","0,46992955","131,8245327","24,17581","0,0921402"
22/07/2012 19.00,"4,95990582","5,51922509","0,52232193","133,26139155","24,17581","0,10510695"
22/07/2012 20.00,"5,90193101","6,49820159","0,58796618","123,1848261","24,17581","0,11995515"
22/07/2012 21.00,"14,2490997","15,07494603","0,62041143","101,69314995","24,17581","0,16002495"
22/07/2012 22.00,"7,4843003","8,01593954","0,6114654","106,93066335","24,17581","0,12961665"
22/07/2012 23.00,"7,3318355","8,06261911","0,57191015","106,92304245","24,17581","0,1100394"
23/07/2012 0.00,"9,83546949","10,72984573","0,52226251","102,83500815","24,17581","0,1117683"
23/07/2012 1.00,"11,12393378","12,25601178","0,60769429","81,0728898","26,14435","0,1041408"
23/07/2012 2.00,"4,89178317","5,75910652","0,59442261","87,2048016","26,14435","0,11842965"
23/07/2012 3.00,"10,70872004","11,53896015","0,57514885","84,02989875","26,14435","0,09269955"
23/07/2012 4.00,"5,24277092","6,0651183","0,58502223","91,33343415","26,14435","0,0968184"
23/07/2012 5.00,"6,12186646","6,7115024","0,61016293","80,35143795","26,14435","0,10215765"
23/07/2012 6.00,"8,42892007","9,61018044","0,6565707","74,38315605","26,14435","0,1206162"
23/07/2012 7.00,"12,09451087","14,25610526","0,70542847","72,58334685","26,14435","0,1504143"
23/07/2012 8.00,"17,86278926","23,79755504","0,70716549","71,27861685","26,14435","0,12920985"
23/07/2012 9.00,"21,389544","28,30020032","0,69415127","72,83172435","26,14435","0,12148065"
23/07/2012 10.00,"19,75721224","26,61324272","0,71139211","76,4864646","26,14435","0,1496007"
23/07/2012 11.00,"23,59668032","31,36743072","0,74488586","74,69852565","26,14435","0,1527534"
23/07/2012 12.00,"27,03130152","35,95760736","0,77675909","74,73583215","26,14435","0,15961815"
23/07/2012 13.00,"26,4156184","36,62212296","0,75408819","79,12981965","26,14435","0,17263575"
23/07/2012 14.00,"17,66685897","22,51127616","0,71496633","99,3321273","26,14435","0,14710905"
23/07/2012 15.00,"6,13873412","6,89303342","0,65564336","102,56967315","26,14435","0,12798945"
23/07/2012 16.00,"6,5649801","7,70409234","0,69073549","104,9375187","26,14435","0,1147176"
23/07/2012 17.00,"5,8351047","6,83209033","0,69146711","110,98131135","26,14435","0,1061748"
23/07/2012 18.00,"5,14350944","5,94712113","0,71599386","110,149536","26,14435","0,1038357"
23/07/2012 19.00,"6,68889682","7,66973179","0,76103975","107,2035993","26,14435","0,10997126"
23/07/2012 20.00,"8,03057017","8,82375763","0,77041916","101,2116168","26,14435","0,17405955"
23/07/2012 21.00,"27,0682796","29,47237104","0,79439486","73,8151596","26,14435","0,21819735"
23/07/2012 22.00,"13,76770781","14,2638871","0,73509054","76,7942133","26,14435","0,21118005"
23/07/2012 23.00,"8,400372","8,94305114","0,65797336","92,9594589","26,14435","0,23650335"
24/07/2012 0.00,"6,8828807","7,21654955","0,49141564","83,94343545","26,14435","0,1836702"
24/07/2012 1.00,"3,96143647","4,44753762","0,48482058","92,1786558","11,72161","0,1558044"
24/07/2012 2.00,"4,50705818","4,86959823","0,53713257","71,4753039","11,72161","0,16836435"
24/07/2012 3.00,"4,7782467","5,11596517",,"87,8770767","11,72161","0,102717"
24/07/2012 4.00,"3,3438012","3,89386448","0,46917929",,"11,72161","0,0855297"
24/07/2012 5.00,"2,04364885","2,41178342","0,51766193","98,99387505","11,72161","0,08608905"
24/07/2012 6.00,"2,90522664","3,27795192","0,45476358","91,25375385","11,72161","0,08364825"
24/07/2012 7.00,,,,,"11,72161",
24/07/2012 8.00,,,,,"11,72161",
24/07/2012 9.00,,,,,"11,72161",
24/07/2012 10.00,,,,,"11,72161",
24/07/2012 11.00,,,,,"11,72161",
24/07/2012 12.00,,,,,"11,72161",
24/07/2012 13.00,,,,,"11,72161",
24/07/2012 14.00,,,,,"11,72161","0,0485109"
24/07/2012 15.00,"3,47679801","5,35001118",,"91,90567995","11,72161","0,4967028"
24/07/2012 16.00,"2,17535123","2,16671473","0,46546643","93,83943345","11,72161","0,1186839"
24/07/2012 17.00,"2,65544678","2,55052578","0,4601552","94,902549","11,72161","0,11985345"
24/07/2012 18.00,"4,64589614","4,95777202","0,46882396","92,2702263","11,72161","0,0995643"
24/07/2012 19.00,"4,547931","5,29036442","0,45215631","89,44121655","11,72161","0,08659755"
24/07/2012 20.00,"5,27520991","6,07160189","0,45314423","85,88652555","11,72161","0,0922419"
