"NetC","SIMAGE Brindisi","","","",""
"Stat","S. Pietro  Vernotico","","","",""
,SO2,NO2,NOX,PM10
07/04/2012 23.00,"2,831915","15,99238","19,675092","35,099991"
08/04/2012 0.00,"2,660339","14,5167","17,667388","35,099991"
08/04/2012 1.00,"2,382205","14,029988","17,292563","6,7"
08/04/2012 2.00,"2,727163","14,922934","18,257512","6,7"
08/04/2012 3.00,"2,680206","13,888529","17,123956","6,7"
08/04/2012 4.00,"2,541138","13,495265","17,059108","6,7"
08/04/2012 5.00,"2,757866","13,622464","17,13563","6,7"
08/04/2012 6.00,"3,077541","12,995592","16,607761","6,7"
08/04/2012 7.00,"2,561005","14,250634","18,44298","6,7"
08/04/2012 8.00,"2,891515","16,55046","20,541476","6,7"
08/04/2012 9.00,"2,752448","13,496567","17,62848","6,7"
08/04/2012 10.00,"2,575454","15,575762","20,095311","6,7"
08/04/2012 11.00,"2,748836","16,664677","20,68543","6,7"
08/04/2012 12.00,"2,837333","16,085818","20,784014","6,7"
08/04/2012 13.00,"2,893321","14,270105","20,130339","6,7"
08/04/2012 14.00,"2,759672","14,053353","19,134262","6,7"
08/04/2012 15.00,"2,920413","11,765206","16,662234","6,7"
08/04/2012 16.00,"2,895127","12,198691","17,085048","6,7"
08/04/2012 17.00,"2,833721","13,083845","16,832137","6,7"
08/04/2012 18.00,"2,956534","14,238948","17,601243","6,7"
08/04/2012 19.00,"2,896934","16,769803","20,140702","6,7"
08/04/2012 20.00,"2,83914","17,5628","20,934468","6,7"
08/04/2012 21.00,"3,158813","19,984626","23,861722","6,7"
08/04/2012 22.00,"2,88971","18,232504","22,112107","6,7"
08/04/2012 23.00,"3,057673","17,002118","20,800877","6,7"
09/04/2012 0.00,"2,952922","15,599117","18,706266","6,7"
09/04/2012 1.00,,"17,347351","20,882577","7,5"
09/04/2012 2.00,"3,122692",,,"7,5"
09/04/2012 3.00,"2,936667","15,073487","18,723125","7,5"
09/04/2012 4.00,"2,880679","16,009245","19,655647","7,5"
09/04/2012 5.00,"3,222026","13,859975","16,939786","7,5"
09/04/2012 6.00,"3,315942","17,956054","21,568679","7,5"
09/04/2012 7.00,"3,205771","23,68226","27,532168","7,5"
09/04/2012 8.00,"3,104631","20,666005","25,536117","7,5"
09/04/2012 9.00,"3,115468","14,270105","20,288556","7,5"
09/04/2012 10.00,"3,097408","10,484207","16,760803","7,5"
09/04/2012 11.00,"2,833721","11,648395","16,895689","7,5"
09/04/2012 12.00,"2,736194","12,924207","17,312017","7,5"
09/04/2012 13.00,"3,212996","13,107209","16,855482","7,5"
09/04/2012 14.00,"3,346645","14,72565","17,612917","7,5"
09/04/2012 15.00,"3,194935","14,427137","17,275701","7,5"
09/04/2012 16.00,"3,520027","13,779506","17,85545","7,5"
09/04/2012 17.00,"3,196741","13,487483","17,715377","7,5"
09/04/2012 18.00,"3,334002","15,214946","18,659575","7,5"
09/04/2012 19.00,"3,465845","15,826242","19,374199","7,5"
09/04/2012 20.00,"3,151589","16,785377","20,724358","7,5"
09/04/2012 21.00,"3,377348","16,802253","21,301496","7,5"
09/04/2012 22.00,"3,250923","16,272717","20,653022","7,5"
09/04/2012 23.00,"3,140753","16,47129","20,367674","7,5"
10/04/2012 0.00,"3,180486","13,953416","17,370381","7,5"
10/04/2012 1.00,"3,216608","12,741207","15,684314","16,29999"
10/04/2012 2.00,"3,455008","12,364827","14,947633","16,29999"
10/04/2012 3.00,"3,252729","11,536779","14,238188","16,29999"
10/04/2012 4.00,"3,314135","13,569244","16,23942","16,29999"
10/04/2012 5.00,"3,138947","12,377796","14,701207","16,29999"
10/04/2012 6.00,"3,375542","14,233761","17,039654","16,29999"
10/04/2012 7.00,"3,158813","18,741269","22,160098","16,29999"
10/04/2012 8.00,"3,510997","16,08712","18,654386","16,29999"
10/04/2012 9.00,"3,70244","14,974839","16,235528","16,29999"
10/04/2012 10.00,"3,518221","12,194804","14,580589","16,29999"
10/04/2012 11.00,"3,713276","11,602975","14,710287","16,29999"
10/04/2012 12.00,"3,698828","11,379736","14,775134","16,29999"
10/04/2012 13.00,"3,570597","10,628271","13,978792","16,29999"
10/04/2012 14.00,"3,489324","10,52574","13,588402","16,29999"
10/04/2012 15.00,"3,639227","11,137036","14,130538","16,29999"
10/04/2012 16.00,"3,700634","10,887845","14,047532","16,29999"
10/04/2012 17.00,"3,621167","11,063056","13,888004","16,29999"
10/04/2012 18.00,"3,572403","12,79182","14,88408","16,29999"
10/04/2012 19.00,"3,355675","13,767818","16,166789","16,29999"
10/04/2012 20.00,"3,554343","24,328594","27,153459","16,29999"
10/04/2012 21.00,"3,787325","36,563633","41,07389","16,29999"
10/04/2012 22.00,"3,639227","24,984027","28,55159","16,29999"
10/04/2012 23.00,"3,874016","21,451225","25,13146","16,29999"
11/04/2012 0.00,"3,337614","23,139749","26,689129","16,29999"
11/04/2012 1.00,,"20,197469","23,241774","16,700001"
11/04/2012 2.00,"3,341226",,,"16,700001"
11/04/2012 3.00,"3,274402","12,64257","15,421028","16,700001"
11/04/2012 4.00,"3,370123","13,143543","16,461201","16,700001"
11/04/2012 5.00,"3,288851","10,337549","12,568981","16,700001"
11/04/2012 6.00,"3,594076","11,61076","13,693457","16,700001"
11/04/2012 7.00,"3,532669","18,589414","26,441411","16,700001"
11/04/2012 8.00,"3,559761","19,562818","23,05631","16,700001"
11/04/2012 9.00,"3,536282","18,399932","21,640015","16,700001"
11/04/2012 10.00,"3,451397","17,853521","21,339124","16,700001"
11/04/2012 11.00,"3,581434","15,862587","19,411809","16,700001"
11/04/2012 12.00,"3,798162","15,827544","19,212081","16,700001"
11/04/2012 13.00,"3,312329","16,616646","19,934492","16,700001"
11/04/2012 14.00,"3,445978","17,872992","21,879952","16,700001"
11/04/2012 15.00,"3,256341","17,608229","22,140653","16,700001"
11/04/2012 16.00,"3,39902","17,523862","21,730798","16,700001"
11/04/2012 17.00,"3,669931","15,31229","18,835963","16,700001"
11/04/2012 18.00,"3,453203","15,349926","18,886544","16,700001"
11/04/2012 19.00,"3,510997","16,164997","19,481845","16,700001"
11/04/2012 20.00,"3,427917","15,834034","19,104436","16,700001"
11/04/2012 21.00,"3,516415","16,381738","19,598574","16,700001"
11/04/2012 22.00,"3,281626","14,446607","17,43912","16,700001"
11/04/2012 23.00,"3,445978","12,967031","15,864595","16,700001"
12/04/2012 0.00,"3,032389","11,878126","14,84128","16,700001"
12/04/2012 1.00,"3,375542","12,071502","15,018966","15,9"
12/04/2012 2.00,"3,352063","11,884615","15,085111","15,9"
12/04/2012 3.00,"3,146171","12,388182","15,572774","15,9"
12/04/2012 4.00,"3,24731","11,525101","14,797183","15,9"
12/04/2012 5.00,"3,306911","12,98001","16,335396","15,9"
12/04/2012 6.00,"3,073928","13,744465","17,19529","15,9"
12/04/2012 7.00,"3,229251","14,667244","18,551926","15,9"
12/04/2012 8.00,"3,512803","17,664031","22,860465","15,9"
12/04/2012 9.00,"3,214802","18,053398","24,820187","15,9"
12/04/2012 10.00,"3,332196","12,79831","18,300311","15,9"
12/04/2012 11.00,"3,545312","10,517946","15,186276","15,9"
12/04/2012 12.00,"3,612137","12,118231","16,168085","15,9"
12/04/2012 13.00,"3,408051","11,8275","15,511816","15,9"
12/04/2012 14.00,"3,384572","10,630865","14,116271","15,9"
12/04/2012 15.00,"3,510997","12,255807","15,624654","15,9"
12/04/2012 16.00,"3,33942","11,775593","14,795887","15,9"
12/04/2012 17.00,"3,476681","10,632167","13,888004","15,9"
12/04/2012 18.00,"3,348451","13,545891","16,332801","15,9"
12/04/2012 19.00,"3,350257","14,956673","17,776334","15,9"
12/04/2012 20.00,"3,485711","18,510246","20,975958","15,9"
12/04/2012 21.00,"3,58324","17,021587","19,344372","15,9"
12/04/2012 22.00,"3,361093","16,166288","18,505233","15,9"
12/04/2012 23.00,"3,518221","16,023526","18,551926","15,9"
13/04/2012 0.00,"3,492936","15,091655","17,693328","15,9"
13/04/2012 1.00,,"13,648422","16,456013","15,2"
13/04/2012 2.00,"3,393603",,,"15,2"
13/04/2012 3.00,"3,362899","13,834017","17,239388","15,2"
13/04/2012 4.00,"3,377348","12,586757","15,97743","15,2"
13/04/2012 5.00,"3,418887","11,726269","15,213512","15,2"
13/04/2012 6.00,"3,467652","13,295398","17,148598","15,2"
13/04/2012 7.00,"3,312329","14,989122","19,11611","15,2"
13/04/2012 8.00,"3,214802","17,828865","22,259961","15,2"
13/04/2012 9.00,"3,653676","17,244818","21,536251","15,2"
13/04/2012 10.00,"3,418887","17,253901","21,629632","15,2"
13/04/2012 11.00,"3,091989","15,517354","19,877419","15,2"
13/04/2012 12.00,"3,445978","15,596524","19,642664","15,2"
13/04/2012 13.00,"3,4225","14,506315","18,610288","15,2"
13/04/2012 14.00,"3,16965","13,504358","17,227714","15,2"
13/04/2012 15.00,"3,157008","13,771714","17,749097","15,2"
13/04/2012 16.00,"3,120886","15,133185","19,16409","15,2"
13/04/2012 17.00,"3,05045","13,077355","16,73227","15,2"
13/04/2012 18.00,"3,263566","13,801569","17,210855","15,2"
13/04/2012 19.00,"3,301493","14,449209","17,890467","15,2"
13/04/2012 20.00,"3,063092","15,092945","18,418336","15,2"
13/04/2012 21.00,"3,27079","14,181843","17,273109","15,2"
13/04/2012 22.00,"2,893321","12,81778","15,74657","15,2"
13/04/2012 23.00,"2,929443","12,210377","14,972275","15,2"
14/04/2012 0.00,"2,999879","11,281098","14,18112","15,2"
14/04/2012 1.00,"3,081153","11,591289","14,728443","7,4"
14/04/2012 2.00,"2,965564","14,194823","17,118768","7,4"
14/04/2012 3.00,"3,128111","12,148076","15,029343","7,4"
14/04/2012 4.00,"3,26176","10,411528","13,6753","7,4"
14/04/2012 5.00,"3,00891","10,848908","14,140914","7,4"
14/04/2012 6.00,"3,037807","12,581569","15,862","7,4"
14/04/2012 7.00,"2,887903","14,110459","17,554552","7,4"
14/04/2012 8.00,"2,925831","15,682179","19,785336","7,4"
14/04/2012 9.00,"2,940279","10,031254","15,357476","7,4"
14/04/2012 10.00,"2,88971","12,029971","16,541614","7,4"
14/04/2012 11.00,"3,041419","11,967678","16,724487","7,4"
14/04/2012 12.00,"2,976401","14,119552","18,970849","7,4"
14/04/2012 13.00,"2,680206","17,51608","21,831962","7,4"
14/04/2012 14.00,"2,571841","17,384996","21,354687","7,4"
14/04/2012 15.00,"2,775927","15,657523","19,319726","7,4"
14/04/2012 16.00,"2,631442","11,761312","14,94893","7,4"
14/04/2012 17.00,"2,718133","12,248014","15,483284","7,4"
14/04/2012 18.00,"2,703684","15,286333","18,981224","7,4"
14/04/2012 19.00,"2,849976","22,153368","25,935591","7,4"
14/04/2012 20.00,"2,658533","20,342838","23,599739","7,4"
14/04/2012 21.00,"2,871649","19,610829","22,693163","7,4"
14/04/2012 22.00,"2,931249","16,817825","19,759391","7,4"
14/04/2012 23.00,"2,909576","13,308378","16,153819","7,4"
15/04/2012 0.00,"2,990849","12,205181","14,843875","7,4"
15/04/2012 1.00,,"13,758736","16,611652","12,6"
15/04/2012 2.00,"3,077541",,,"12,6"
15/04/2012 3.00,"3,088377","10,987784","14,201871","12,6"
15/04/2012 4.00,"2,911382","10,138978","13,143541","12,6"
15/04/2012 5.00,"3,095601","9,307042","12,345902","12,6"
15/04/2012 6.00,"3,129916","9,832679","12,951587","12,6"
15/04/2012 7.00,"3,337614","10,45825","13,851688","12,6"
15/04/2012 8.00,"3,216608","9,700297","13,382185","12,6"
15/04/2012 9.00,"3,18771","12,377796","17,098016","12,6"
15/04/2012 10.00,"2,878873","11,739249","16,140849","12,6"
15/04/2012 11.00,"3,045031","9,754808","13,631204","12,6"
15/04/2012 12.00,"3,043225","10,267467","14,105896","12,6"
15/04/2012 13.00,"3,122692","10,048126","13,427578","12,6"
15/04/2012 14.00,"3,189516","10,253184","13,23433","12,6"
15/04/2012 15.00,"3,444172","10,080572","13,709022","12,6"
15/04/2012 16.00,"3,18771","8,976084","12,491162","12,6"
15/04/2012 17.00,"3,137141","9,876807","12,509319","12,6"
15/04/2012 18.00,"3,176874","10,806073","13,175964","12,6"
15/04/2012 19.00,"3,064898","10,502375","13,102037","12,6"
15/04/2012 20.00,"3,11908","11,653592","14,168151","12,6"
15/04/2012 21.00,"3,077541","13,469315","16,122691","12,6"
15/04/2012 22.00,"2,987237","12,088377","14,96968","12,6"
15/04/2012 23.00,"2,956534","11,744437","14,780324","12,6"
16/04/2012 0.00,"3,162426","11,185058","14,072174","12,6"
16/04/2012 1.00,"2,960146","9,962466","12,858205","20,1"
16/04/2012 2.00,"2,821079","10,090957","13,034595","20,1"
16/04/2012 3.00,"2,974595","11,822312","14,544274","20,1"
16/04/2012 4.00,"3,005298","8,720403","11,747997","20,1"
16/04/2012 5.00,"3,077541","9,531573","12,510617","20,1"
16/04/2012 6.00,"2,94931","12,271378","15,41973","20,1"
16/04/2012 7.00,"3,05045","12,863207","16,135661","20,1"
16/04/2012 8.00,"2,927637","12,894353","16,497518","20,1"
16/04/2012 9.00,"3,072122","13,227908","16,928113","20,1"
16/04/2012 10.00,"3,21119","13,294097","17,396321","20,1"
16/04/2012 11.00,"3,140753","14,251927","17,527314","20,1"
16/04/2012 12.00,"3,113662","13,9638","17,164163","20,1"
16/04/2012 13.00,"2,965564","12,223358","15,367852","20,1"
16/04/2012 14.00,"2,916801","11,597779","14,536492","20,1"
16/04/2012 15.00,"2,931249","12,206483","15,279658","20,1"
16/04/2012 16.00,"2,927637","13,962508","16,969616","20,1"
16/04/2012 17.00,"3,054062","15,309697","18,825587","20,1"
16/04/2012 18.00,"2,981818","13,834017","17,384647","20,1"
16/04/2012 19.00,"3,115468","13,133168","16,638888","20,1"
16/04/2012 20.00,"2,868037","13,505648","16,632402","20,1"
16/04/2012 21.00,"2,837333","13,980674","16,963132","20,1"
16/04/2012 22.00,"2,70549","12,942373","15,68172","20,1"
16/04/2012 23.00,"2,990849","10,50627","13,299177","20,1"
17/04/2012 0.00,"2,936667","10,271352","13,31085","20,1"
17/04/2012 1.00,,"10,436185","13,463892","10,1"
17/04/2012 2.00,"3,115468",,,"10,1"
17/04/2012 3.00,"3,11908","9,875509","12,871177","10,1"
17/04/2012 4.00,"3,030583","9,670446","12,701272","10,1"
17/04/2012 5.00,"2,864424","9,504319","12,779091","10,1"
17/04/2012 6.00,"2,961952","11,970272","15,454749","10,1"
17/04/2012 7.00,"3,082959","13,360295","17,109689","10,1"
17/04/2012 8.00,"2,981818","14,466075","19,096654","10,1"
17/04/2012 9.00,"3,216608","15,173413","20,621895","10,1"
17/04/2012 10.00,"3,093795","13,945633","19,485746","10,1"
17/04/2012 11.00,"3,153395","11,368058","16,149928","10,1"
17/04/2012 12.00,"3,49113","11,152608","15,597417","10,1"
17/04/2012 13.00,"3,048644","10,424508","14,178525","10,1"
17/04/2012 14.00,"3,218413","8,636041","11,670179","10,1"
17/04/2012 15.00,"3,240087","9,060446","12,201936","10,1"
17/04/2012 16.00,"2,985431","15,21755","18,821696","10,1"
17/04/2012 17.00,"3,001686","17,176037","20,829404","10,1"
17/04/2012 18.00,"3,08657","14,850245","17,677765","10,1"
17/04/2012 19.00,"3,350257","13,800267","16,584415","10,1"
17/04/2012 20.00,"3,155202","15,325271","17,638855","10,1"
17/04/2012 21.00,"3,036001","13,573141","16,112316","10,1"
17/04/2012 22.00,"2,880679","15,129288","17,36649","10,1"
17/04/2012 23.00,"3,175068","11,687332","13,961932","10,1"
18/04/2012 0.00,"3,21119","11,709395","14,000842","10,1"
18/04/2012 1.00,"3,171456","11,660083","14,09941","12,6"
18/04/2012 2.00,"3,12811","10,880054","13,427578","12,6"
18/04/2012 3.00,"3,030583","11,80155","14,641547","12,6"
18/04/2012 4.00,"3,01794","11,911865","14,56243","12,6"
18/04/2012 5.00,"3,283432","11,168183","13,899677","12,6"
18/04/2012 6.00,"3,438755","13,727589","16,951458","12,6"
18/04/2012 7.00,"3,370123","15,89114","19,308044","12,6"
18/04/2012 8.00,"3,456814","15,300615","19,378082","12,6"
18/04/2012 9.00,"3,500161","14,946289","19,769773","12,6"
18/04/2012 10.00,"3,462233","16,534886","20,870912","12,6"
18/04/2012 11.00,"3,566985","14,943695","18,99549","12,6"
18/04/2012 12.00,"3,337614","14,685421","18,161536","12,6"
18/04/2012 13.00,"3,382766","13,561464","16,84381","12,6"
18/04/2012 14.00,"3,285238","12,007908","15,771211","12,6"
18/04/2012 15.00,"3,099213","12,187013","15,860703","12,6"
18/04/2012 16.00,"3,250923","10,510167","13,747932","12,6"
18/04/2012 17.00,"3,072122","10,78401","13,884114","12,6"
18/04/2012 18.00,"3,274402","11,918354","14,602638","12,6"
18/04/2012 19.00,"2,936667","13,558869","16,021528","12,6"
18/04/2012 20.00,"3,097408","23,324047","25,864255","12,6"
18/04/2012 21.00,"3,189516","27,732928","30,214302","12,6"
18/04/2012 22.00,"3,054062","20,523235","22,562154","12,6"
18/04/2012 23.00,"3,400826","16,065058","18,608992","12,6"
19/04/2012 0.00,"3,249116","12,401161","14,767353","12,6"
19/04/2012 1.00,,"12,700975","15,09808","17,1"
19/04/2012 2.00,"3,00891",,,"17,1"
19/04/2012 3.00,"3,124498","10,150656","13,00606","17,1"
19/04/2012 4.00,"3,305105","10,011786","12,773903","17,1"
19/04/2012 5.00,"3,26176","9,85604","12,912678","17,1"
19/04/2012 6.00,"3,16965","11,365465","14,520928","17,1"
19/04/2012 7.00,"3,505579","15,678292","19,129062","17,1"
19/04/2012 8.00,"3,290657","15,631564","19,20688","17,1"
19/04/2012 9.00,"3,346645","15,976797","19,774956","17,1"
19/04/2012 10.00,"3,296074","16,237675","20,446793","17,1"
19/04/2012 11.00,"3,144366","16,436249","20,647822","17,1"
19/04/2012 12.00,"3,445978","14,490741","18,114845","17,1"
19/04/2012 13.00,"3,357481","14,761995","17,877499","17,1"
19/04/2012 14.00,"3,278014","14,816504","17,882687","17,1"
19/04/2012 15.00,"3,019746","15,35252","18,05259","17,1"
19/04/2012 16.00,"3,341226","13,413504","16,169382","17,1"
19/04/2012 17.00,"3,231057","13,03323","15,799744","17,1"
19/04/2012 18.00,"3,445978","13,961208","16,77896","17,1"
19/04/2012 19.00,"3,662706","13,522526","16,754319","17,1"
19/04/2012 20.00,"3,18771","12,820372","15,421028","17,1"
19/04/2012 21.00,"3,135335","13,653609","16,159007","17,1"
19/04/2012 22.00,"3,353869","12,27916","14,45997","17,1"
19/04/2012 23.00,"2,960146","11,983252","14,217434","17,1"
20/04/2012 0.00,"2,871649","11,619841","13,690864","17,1"
20/04/2012 1.00,"2,837333","11,366757","13,624718","8,3"
20/04/2012 2.00,"2,90777","10,741187","12,912678","8,3"
20/04/2012 3.00,"3,021553","11,142224","13,581919","8,3"
20/04/2012 4.00,"3,054062","9,863828","12,500241","8,3"
20/04/2012 5.00,"3,149783","11,256443","13,819265","8,3"
20/04/2012 6.00,"3,036001","12,969634","16,520864","8,3"
20/04/2012 7.00,"3,075734","14,214292","17,497485","8,3"
20/04/2012 8.00,"3,17868","14,164967","17,581789","8,3"
20/04/2012 9.00,"3,23828","15,282436","19,11611","8,3"
20/04/2012 10.00,"3,106438","16,129954","20,597249","8,3"
20/04/2012 11.00,"3,037807","14,196126","18,431306","8,3"
20/04/2012 12.00,"3,194935","12,938478","16,710219","8,3"
20/04/2012 13.00,"3,063092","14,699691","18,005899","8,3"
20/04/2012 14.00,"3,220219","15,299311","18,483186","8,3"
20/04/2012 15.00,"3,043225","13,760038","17,033168","8,3"
20/04/2012 16.00,"3,160619","14,829485","17,767255","8,3"
20/04/2012 17.00,"3,142559","16,236373","18,946205","8,3"
20/04/2012 18.00,"3,045031","14,303844","16,405432","8,3"
20/04/2012 19.00,"3,474875","14,756796","17,239386","8,3"
20/04/2012 20.00,"2,943891","15,43299","18,170615","8,3"
20/04/2012 21.00,"3,153395","14,802223","17,440419","8,3"
20/04/2012 22.00,"3,411664","11,121463","13,059237","8,3"
20/04/2012 23.00,"3,193129","10,56078","12,380921","8,3"
21/04/2012 0.00,"3,093795","10,199975","12,173404","8,3"
21/04/2012 1.00,,"10,6088","12,722025","11,7"
21/04/2012 2.00,"3,361093",,,"11,7"
21/04/2012 3.00,"3,404439","10,3038","12,9036","11,7"
21/04/2012 4.00,"3,142559","9,859935","12,659769","11,7"
21/04/2012 5.00,"3,095601","9,848253","12,642909","11,7"
21/04/2012 6.00,"3,393603","11,55755","14,558539","11,7"
21/04/2012 7.00,"3,05045","13,867759","17,339253","11,7"
21/04/2012 8.00,"3,283432","18,920374","23,796885","11,7"
21/04/2012 9.00,"3,303299","18,166317","23,455784","11,7"
21/04/2012 10.00,"3,162426","13,265544","17,398914","11,7"
21/04/2012 11.00,"3,27079","11,831397","15,703768","11,7"
21/04/2012 12.00,"3,147977","12,389484","15,266689","11,7"
21/04/2012 13.00,"3,091989","11,246056","13,375699","11,7"
21/04/2012 14.00,"3,317748","11,901481","13,651955","11,7"
21/04/2012 15.00,"3,38999","10,113019","11,635158","11,7"
21/04/2012 16.00,"3,242646","8,741967","10,463557","11,7"
21/04/2012 17.00,"3,308717","7,383595","9,220193","11,7"
21/04/2012 18.00,"3,469458","8,175297","9,58075","11,7"
21/04/2012 19.00,"3,185905","10,913805","12,144871","11,7"
21/04/2012 20.00,"3,162426","15,456355","17,004635","11,7"
21/04/2012 21.00,"3,220219","15,848317","17,815244","11,7"
21/04/2012 22.00,"3,18771","13,483588","15,13699","11,7"
21/04/2012 23.00,"3,341226","12,604932","14,134429","11,7"
22/04/2012 0.00,"3,27079","11,905376","13,421094","11,7"
22/04/2012 1.00,"3,146171","12,004011","13,802405","11,1"
22/04/2012 2.00,"3,08657","10,292121","12,028143","11,1"
22/04/2012 3.00,"3,061286","9,438127","11,461365","11,1"
22/04/2012 4.00,"3,196741","8,643829","10,990562","11,1"
22/04/2012 5.00,"3,603106","8,76583","11,216237","11,1"
22/04/2012 6.00,"3,196741","9,397891","11,945137","11,1"
22/04/2012 7.00,"3,205771","10,148062","13,034595","11,1"
22/04/2012 8.00,"3,442366","12,437506","15,496254","11,1"
22/04/2012 9.00,"3,095601","11,32912","14,168151","11,1"
22/04/2012 10.00,"3,241893","14,755506","17,740018","11,1"
22/04/2012 11.00,"3,326778","12,547819","15,031935","11,1"
22/04/2012 12.00,"3,185905","14,183145","16,083783","11,1"
22/04/2012 13.00,"3,252729","13,410909","15,275767","11,1"
22/04/2012 14.00,"3,346645","10,955335","12,556012","11,1"
22/04/2012 15.00,"3,196741","12,872289","14,741415","11,1"
22/04/2012 16.00,"3,193129","9,370635","11,54437","11,1"
22/04/2012 17.00,"3,568791","8,090933","10,316137","11,1"
22/04/2012 18.00,"3,046837","9,329105","11,869912","11,1"
22/04/2012 19.00,"3,45862","10,271352","12,362762","11,1"
22/04/2012 20.00,"3,068511","12,835945","15,003403","11,1"
22/04/2012 21.00,"3,460427","12,550423","14,317302","11,1"
22/04/2012 22.00,"3,290657","11,318733","12,837454","11,1"
22/04/2012 23.00,"3,207577","12,155866","13,448331","11,1"
23/04/2012 0.00,"3,167844","10,628271","12,174699","11,1"
23/04/2012 1.00,,"9,574403","11,085242","14,4"
23/04/2012 2.00,"3,037807",,,"14,4"
23/04/2012 3.00,"3,175068","10,857991","12,614374","14,4"
23/04/2012 4.00,"3,171456","10,468633","12,354981","14,4"
23/04/2012 5.00,"3,377348","9,595169","11,463957","14,4"
23/04/2012 6.00,"3,01794","12,950165","15,151257","14,4"
23/04/2012 7.00,"3,108244","13,844392","16,188838","14,4"
23/04/2012 8.00,"3,335808","13,098125","15,78029","14,4"
23/04/2012 9.00,"3,24731","14,46219","17,356114","14,4"
23/04/2012 10.00,"3,198547","14,560826","17,947535","14,4"
23/04/2012 11.00,"3,344839","16,255841","19,544101","14,4"
23/04/2012 12.00,"3,068511","17,608229","20,092729","14,4"
23/04/2012 13.00,"2,931249","15,102039","17,085048","14,4"
23/04/2012 14.00,"3,091989","15,783419","17,808758","14,4"
23/04/2012 15.00,"3,305105","12,248014","14,083847","14,4"
23/04/2012 16.00,"3,16965","14,937205","17,099314","14,4"
23/04/2012 17.00,"3,11005","15,368105","17,567521","14,4"
23/04/2012 18.00,"2,853588","14,636097","16,964428","14,4"
23/04/2012 19.00,"2,882485","16,743845","18,88006","14,4"
23/04/2012 20.00,"3,048644","15,003393","17,18232","14,4"
23/04/2012 21.00,"2,83914","15,438187","17,302938","14,4"
23/04/2012 22.00,"2,792181","15,997568","17,749097","14,4"
23/04/2012 23.00,"2,931249","14,157188","15,804932","14,4"
24/04/2012 0.00,"2,741612","10,133785","11,741511","14,4"
24/04/2012 1.00,"3,091989","11,985844","13,930805","12,5"
24/04/2012 2.00,"2,938473","9,166871","11,098211","12,5"
24/04/2012 3.00,"2,519465","9,728848","11,758371","12,5"
24/04/2012 4.00,"2,786763","9,399191","11,365389","12,5"
24/04/2012 5.00,"3,073928","10,790502","13,060535","12,5"
24/04/2012 6.00,"3,034195","12,316805","14,782916","12,5"
24/04/2012 7.00,"2,900546","12,336275","15,061766","12,5"
24/04/2012 8.00,"2,716327","14,712671","17,584382","12,5"
24/04/2012 9.00,"3,030583","17,574477","20,89684","12,5"
24/04/2012 10.00,"3,093795","16,645208","19,75161","12,5"
24/04/2012 11.00,"3,160619","14,784057","17,483218","12,5"
24/04/2012 12.00,"2,965564","14,89308","17,187508","12,5"
24/04/2012 13.00,"3,176874","14,303844","16,345771","12,5"
24/04/2012 14.00,"2,943891","12,210377","14,126647","12,5"
24/04/2012 15.00,"2,980012","12,303827","14,290066","12,5"
24/04/2012 16.00,"2,891515","11,273318","13,248596","12,5"
24/04/2012 17.00,"3,039612","11,587392","13,448331","12,5"
24/04/2012 18.00,"2,893321","15,81067","17,800977","12,5"
24/04/2012 19.00,"3,12811","13,68087","15,852921","12,5"
24/04/2012 20.00,"3,021553","13,207147","15,002106","12,5"
24/04/2012 21.00,"3,115468","12,310316","13,990465","12,5"
24/04/2012 22.00,"3,091989","11,391424","12,968449","12,5"
24/04/2012 23.00,"3,185905","10,502375","12,070943","12,5"
25/04/2012 0.00,"3,003492","11,229181","12,742776","12,5"
25/04/2012 1.00,,"11,702906","12,811514","16,1"
25/04/2012 2.00,"3,245505",,,"16,1"
25/04/2012 3.00,"3,229251","11,811926","13,501506","16,1"
25/04/2012 4.00,"3,241893","11,588694","13,405531","16,1"
25/04/2012 5.00,"3,079347","9,592572","11,655911","16,1"
25/04/2012 6.00,"2,980012","9,802827","12,242143","16,1"
25/04/2012 7.00,"3,216608","9,785956","12,244736","16,1"
25/04/2012 8.00,"3,207577","11,770396","14,574103","16,1"
25/04/2012 9.00,"3,099213","12,671121","15,524787","16,1"
25/04/2012 10.00,"2,728969","14,163677","17,734831","16,1"
25/04/2012 11.00,"3,166038","11,488759","14,12146","16,1"
25/04/2012 12.00,"3,005298","10,710031","13,397747","16,1"
25/04/2012 13.00,"2,83914","11,257735","14,303037","16,1"
25/04/2012 14.00,"2,924024","18,41031","22,905855","16,1"
25/04/2012 15.00,"3,303299","11,495247","14,316006","16,1"
25/04/2012 16.00,"3,140753","9,560126","11,893257","16,1"
25/04/2012 17.00,"3,292463","8,026042","10,013941","16,1"
25/04/2012 18.00,"2,952922","8,480297","10,029504","16,1"
25/04/2012 19.00,"2,80663","10,057211","11,440612","16,1"
25/04/2012 20.00,"2,994462","12,882677","14,100707","16,1"
25/04/2012 21.00,"2,931249","18,054691","19,562264","16,1"
25/04/2012 22.00,"2,974595","18,036522","19,359937","16,1"
25/04/2012 23.00,"3,162426","16,338904","17,791899","16,1"
26/04/2012 0.00,"3,292463","19,728932","21,786571","16,1"
26/04/2012 1.00,"3,101019","19,669241","24,743669","15,2"
26/04/2012 2.00,"3,054062","18,046908","21,730798","15,2"
26/04/2012 3.00,"3,252729","13,143543","15,723223","15,2"
